Clube,Player,age,Position_Num,Height,Taxa_Transferencia,Value_Num,fb_Mn/MP,fb_PPM,fb_+/-,fb_xG+/-,Dum_GK,Dum_DEF,Dum_MC,Dum_ATA,age_centered,age_sq,ln_Value_Num,pos_rnc,pts_rnc,dum_inf,dum_sup
fortaleza,Eros Mancuso,26.0,2.0,1.71,1470000,4000000.0,66.0,0.46,-10.0,-2.7,0,1,0,0,-2.9823321554770317,8.894305085592277,15.201804919084164,9,11.616,0,0
fortaleza,Lucas Sasha,35.0,5.0,1.77,0,250000.0,83.0,0.94,-5.0,-2.1,0,0,1,0,6.017667844522968,36.21232628700571,12.429216196844385,9,11.616,0,0
fortaleza,Matheus Rossetto,29.0,6.0,1.8,0,1500000.0,64.0,0.9,-5.0,0.5,0,0,1,0,0.017667844522968323,0.0003121527300877818,14.22097566607244,9,11.616,0,0
fortaleza,Pablo Roberto,25.0,6.0,1.83,1000000,800000.0,45.0,0.0,-1.0,0.8,0,0,1,0,-3.9823321554770317,15.85896939654634,13.592367006650065,9,11.616,1,0
fortaleza,Kervin Andrade,20.0,7.0,1.63,600000000,1500000.0,23.0,0.88,3.0,2.0,0,0,1,0,-8.982332155477032,80.68229095131666,14.22097566607244,9,11.616,0,0
fortaleza,Moisés,28.0,9.0,1.77,3450000,3000000.0,47.0,1.67,1.0,0.4,0,0,0,1,-0.9823321554770317,0.9649764636841511,14.914122846632385,9,11.616,0,0
fortaleza,José Herrera,22.0,8.0,1.72,2000000,2500000.0,44.0,0.83,-7.0,-2.5,0,0,0,1,-6.982332155477032,48.75296232940853,14.73180128983843,9,11.616,0,0
fortaleza,Yago Pikachu,33.0,8.0,1.72,453000000,1000000.0,52.0,0.78,-5.0,-2.7,0,0,0,1,4.017667844522968,16.141654908913836,13.815510557964274,9,11.616,0,0
fortaleza,Marinho,35.0,8.0,1.69,350000000,400000.0,50.0,0.93,-1.0,-0.9,0,0,0,1,6.017667844522968,36.21232628700571,12.89921982609012,9,11.616,0,0
fortaleza,Adam Bareiro,29.0,11.0,1.8,1540000,4000000.0,23.0,0.67,-3.0,0.8,0,0,0,1,0.017667844522968323,0.0003121527300877818,15.201804919084164,9,11.616,0,0
fortaleza,Juan Martín Lucero,33.0,11.0,1.82,920000000,1200000.0,54.0,0.67,-4.0,-3.9,0,0,0,1,4.017667844522968,16.141654908913836,13.997832114758229,9,11.616,0,0
fortaleza,Deyverson,34.0,11.0,1.87,1150000,500000.0,47.0,0.69,-2.0,0.5,0,0,0,1,5.017667844522968,25.176990597959772,13.122363377404328,9,11.616,0,0
gremio,Tiago Volpi,34.0,1.0,1.89,0,1000000.0,90.0,1.2,-6.0,-5.9,1,0,0,0,5.017667844522968,25.176990597959772,13.815510557964274,10,11.531,0,0
gremio,Rodrigo Ely,31.0,4.0,1.88,1500000,2000000.0,20.0,1.5,-1.0,-1.3,0,1,0,0,2.0176678445229683,4.0709835308219615,14.50865773852422,10,11.531,0,0
gremio,Fabián Balbuena,34.0,4.0,1.89,0,2000000.0,75.0,1.33,1.0,0.7,0,1,0,0,5.017667844522968,25.176990597959772,14.50865773852422,10,11.531,0,0
gremio,Jemerson,33.0,4.0,1.84,700000000,1000000.0,86.0,1.0,-5.0,-5.1,0,1,0,0,4.017667844522968,16.141654908913836,13.815510557964274,10,11.531,0,0
gremio,Walter Kannemann,34.0,4.0,1.84,905000000,600000.0,87.0,1.73,3.0,-0.5,0,1,0,0,5.017667844522968,25.176990597959772,13.304684934198283,10,11.531,0,0
gremio,Lucas Esteves,25.0,3.0,1.71,950000000,1800000.0,85.0,0.5,-9.0,-5.5,0,1,0,0,-3.9823321554770317,15.85896939654634,14.403297222866392,10,11.531,0,0
gremio,João Pedro,28.0,2.0,1.79,0,3000000.0,64.0,0.67,-6.0,-3.7,0,1,0,0,-0.9823321554770317,0.9649764636841511,14.914122846632385,10,11.531,0,0
gremio,Marcos Rocha,36.0,2.0,1.76,0,300000.0,90.0,1.0,0.0,0.2,0,1,0,0,7.017667844522968,49.247661976051646,12.611537753638338,10,11.531,0,0
gremio,Gustavo Cuéllar,32.0,5.0,1.76,0,2500000.0,62.0,2.0,1.0,0.8,0,0,1,0,3.0176678445229683,9.106319219867897,14.73180128983843,10,11.531,0,0
gremio,Camilo,26.0,5.0,1.76,1000000,1200000.0,51.0,0.92,-5.0,-5.7,0,0,1,0,-2.9823321554770317,8.894305085592277,13.997832114758229,10,11.531,0,0
gremio,Dodi,29.0,5.0,1.69,915000000,700000.0,78.0,1.25,3.0,-0.9,0,0,1,0,0.017667844522968323,0.0003121527300877818,13.458835614025542,10,11.531,1,0
gremio,Edenilson,35.0,6.0,1.75,0,600000.0,52.0,1.07,-1.0,-5.1,0,0,1,0,6.017667844522968,36.21232628700571,13.304684934198283,10,11.531,0,0
gremio,Franco Cristaldo,29.0,7.0,1.75,4000000,7000000.0,51.0,1.0,-4.0,-2.5,0,0,1,0,0.017667844522968323,0.0003121527300877818,15.761420707019589,10,11.531,0,1
gremio,Miguel Monsalve,21.0,7.0,1.78,2300000,6000000.0,37.0,0.75,-2.0,-1.7,0,0,1,0,-7.982332155477032,63.717626640362596,15.60727002719233,10,11.531,0,0
gremio,Alexander Aravena,22.0,9.0,1.78,3200000,6000000.0,26.0,1.0,-1.0,-0.4,0,0,0,1,-6.982332155477032,48.75296232940853,15.60727002719233,10,11.531,0,0
gremio,Francis Amuzu,26.0,9.0,1.69,1200000,4000000.0,45.0,0.8,-6.0,-4.6,0,0,0,1,-2.9823321554770317,8.894305085592277,15.201804919084164,10,11.531,0,0
gremio,Cristian Olivera,23.0,8.0,1.7,4300000,6000000.0,75.0,1.71,5.0,-1.7,0,0,0,1,-5.982332155477032,35.78829801845447,15.60727002719233,10,11.531,0,0
gremio,Martin Braithwaite,34.0,11.0,1.77,0,2700000.0,84.0,1.13,-5.0,-3.6,0,0,0,1,5.017667844522968,25.176990597959772,14.808762330974558,10,11.531,0,1
juventude,Wilker Ángel,32.0,4.0,1.9,0,200000.0,81.0,0.92,-13.0,-12.3,0,1,0,0,3.0176678445229683,9.106319219867897,12.206072645530174,18,8.864,1,0
juventude,Alan Ruschel,36.0,3.0,1.76,0,150000.0,64.0,1.0,-10.0,-9.8,0,1,0,0,7.017667844522968,49.247661976051646,11.918390573078392,18,8.864,0,0
juventude,Reginaldo,32.0,2.0,1.74,0,200000.0,66.0,1.31,-10.0,-10.1,0,1,0,0,3.0176678445229683,9.106319219867897,12.206072645530174,18,8.864,1,0
juventude,Daniel Giraldo,33.0,5.0,1.78,0,450000.0,51.0,1.17,-7.0,-2.9,0,0,1,0,4.017667844522968,16.141654908913836,13.017002861746503,18,8.864,0,0
juventude,Jádson,31.0,6.0,1.71,0,1000000.0,90.0,0.95,-21.0,-17.1,0,0,1,0,2.0176678445229683,4.0709835308219615,13.815510557964274,18,8.864,0,0
juventude,Lucas Fernandes,27.0,7.0,1.75,0,1500000.0,70.0,0.0,-2.0,-1.4,0,0,1,0,-1.9823321554770317,3.9296407746382145,14.22097566607244,18,8.864,0,0
juventude,Giovanny,27.0,9.0,1.75,0,700000.0,36.0,0.8,-8.0,-4.4,0,0,0,1,-1.9823321554770317,3.9296407746382145,13.458835614025542,18,8.864,0,0
juventude,Gabriel Taliari,28.0,11.0,1.77,170000000,900000.0,61.0,1.0,-9.0,-12.2,0,0,0,1,-0.9823321554770317,0.9649764636841511,13.710150042306449,18,8.864,0,0
juventude,Matheus Babi,28.0,11.0,1.91,0,400000.0,19.0,1.08,-6.0,-2.4,0,0,0,1,-0.9823321554770317,0.9649764636841511,12.89921982609012,18,8.864,1,0
juventude,Gilberto,36.0,11.0,1.78,0,300000.0,52.0,0.62,-11.0,-9.1,0,0,0,1,7.017667844522968,49.247661976051646,12.611537753638338,18,8.864,0,0
mirassol,Walter,37.0,1.0,1.88,0,200000.0,90.0,1.92,9.0,1.6,1,0,0,0,8.017667844522968,64.28299766509758,12.206072645530174,37,3.82,0,0
mirassol,Alex Muralha,35.0,1.0,1.89,0,175000.0,90.0,1.17,2.0,2.2,1,0,0,0,6.017667844522968,36.21232628700571,12.072541252905651,37,3.82,1,0
mirassol,João Victor,27.0,4.0,1.88,426000000,500000.0,90.0,1.69,9.0,3.7,0,1,0,0,-1.9823321554770317,3.9296407746382145,13.122363377404328,37,3.82,1,0
mirassol,Reinaldo,35.0,3.0,1.78,0,400000.0,86.0,1.61,10.0,4.7,0,1,0,0,6.017667844522968,36.21232628700571,12.89921982609012,37,3.82,0,0
mirassol,Lucas Ramon,31.0,2.0,1.78,0,400000.0,84.0,1.53,5.0,4.6,0,1,0,0,2.0176678445229683,4.0709835308219615,12.89921982609012,37,3.82,1,0
mirassol,Daniel Borges,32.0,2.0,1.74,0,350000.0,45.0,2.0,7.0,-1.2,0,1,0,0,3.0176678445229683,9.106319219867897,12.765688433465597,37,3.82,1,0
mirassol,Neto Moura,29.0,5.0,1.76,78000000,900000.0,74.0,1.65,3.0,-2.1,0,0,1,0,0.017667844522968323,0.0003121527300877818,13.710150042306449,37,3.82,0,0
mirassol,Danielzinho,30.0,6.0,1.66,0,900000.0,89.0,1.72,11.0,3.7,0,0,1,0,1.0176678445229683,1.0356478417760244,13.710150042306449,37,3.82,1,0
mirassol,Negueba,25.0,8.0,1.73,0,900000.0,58.0,1.93,6.0,2.3,0,0,0,1,-3.9823321554770317,15.85896939654634,13.710150042306449,37,3.82,1,0
mirassol,Carlos Eduardo,28.0,8.0,1.73,0,500000.0,24.0,1.83,3.0,1.0,0,0,0,1,-0.9823321554770317,0.9649764636841511,13.122363377404328,37,3.82,1,0
mirassol,Luiz Filipe,24.0,8.0,1.74,0,100000.0,14.0,0.0,0.0,0.2,0,0,0,1,-4.982332155477032,24.823633707500406,11.512925464970229,37,3.82,1,0
palmeiras,Marcelo Lomba,38.0,1.0,1.89,0,150000.0,90.0,1.0,0.0,0.8,1,0,0,0,9.017667844522968,81.31833335414352,11.918390573078392,3,14.536,0,0
palmeiras,Micael,25.0,4.0,1.83,4800000,5000000.0,90.0,2.22,6.0,4.0,0,1,0,0,-3.9823321554770317,15.85896939654634,15.424948470398377,3,14.536,0,0
palmeiras,Joaquín Piquerez,27.0,3.0,1.84,3200000,1400000.0,84.0,2.17,12.0,9.9,0,1,0,0,-1.9823321554770317,3.9296407746382145,14.151982794585487,3,14.536,1,0
palmeiras,Jefté,21.0,3.0,1.83,7000000,4000000.0,1.0,3.0,0.0,0.0,0,1,0,0,-7.982332155477032,63.717626640362596,15.201804919084164,3,14.536,0,0
palmeiras,Khellven,24.0,2.0,1.76,6000000,5000000.0,55.0,3.0,4.0,1.9,0,1,0,0,-4.982332155477032,24.823633707500406,15.424948470398377,3,14.536,0,0
palmeiras,Aníbal Moreno,26.0,5.0,1.77,6450000,1100000.0,58.0,2.43,8.0,4.7,0,0,1,0,-2.9823321554770317,8.894305085592277,13.9108207377686,3,14.536,1,0
palmeiras,Emiliano Martínez,26.0,5.0,1.85,7150000,7000000.0,57.0,2.19,3.0,5.2,0,0,1,0,-2.9823321554770317,8.894305085592277,15.761420707019589,3,14.536,0,0
palmeiras,Lucas Evangelista,30.0,6.0,1.81,4000000,3500000.0,57.0,2.13,11.0,7.6,0,0,1,0,1.0176678445229683,1.0356478417760244,15.068273526459642,3,14.536,0,0
palmeiras,Raphael Veiga,30.0,7.0,1.76,1300000,1500000.0,36.0,1.8,-2.0,0.9,0,0,1,0,1.0176678445229683,1.0356478417760244,14.22097566607244,3,14.536,0,0
palmeiras,Mauricio,24.0,7.0,1.74,10500000,1100000.0,49.0,2.21,6.0,3.7,0,0,1,0,-4.982332155477032,24.823633707500406,13.9108207377686,3,14.536,1,0
palmeiras,Paulinho,25.0,9.0,1.77,18000000,1600000.0,32.0,1.71,-1.0,0.9,0,0,0,1,-3.9823321554770317,15.85896939654634,14.28551418721001,3,14.536,0,0
palmeiras,Facundo Torres,25.0,9.0,1.77,11500000,1400000.0,67.0,2.29,9.0,7.8,0,0,0,1,-3.9823321554770317,15.85896939654634,14.151982794585487,3,14.536,1,0
palmeiras,Felipe Anderson,32.0,8.0,1.75,0,4000000.0,56.0,2.5,12.0,7.8,0,0,0,1,3.0176678445229683,9.106319219867897,15.201804919084164,3,14.536,0,0
palmeiras,Vitor Roque,20.0,11.0,1.74,25500000,2000000.0,58.0,2.17,17.0,10.7,0,0,0,1,-8.982332155477032,80.68229095131666,14.50865773852422,3,14.536,0,0
santos,Gil,38.0,4.0,1.92,0,200000.0,90.0,1.11,0.0,-0.1,0,1,0,0,9.017667844522968,81.31833335414352,12.206072645530174,16,9.264,0,0
santos,Gonzalo Escobar,28.0,3.0,1.71,0,1000000.0,71.0,0.95,-10.0,-4.3,0,1,0,0,-0.9823321554770317,0.9649764636841511,13.815510557964274,16,9.264,0,0
santos,Mayke,32.0,2.0,1.78,0,2500000.0,75.0,1.5,-6.0,-1.6,0,1,0,0,3.0176678445229683,9.106319219867897,14.73180128983843,16,9.264,0,0
santos,João Schmidt,32.0,5.0,1.83,0,1000000.0,68.0,1.0,-4.0,-3.0,0,0,1,0,3.0176678445229683,9.106319219867897,13.815510557964274,16,9.264,0,0
santos,Zé Rafael,32.0,6.0,1.75,2500000,3000000.0,58.0,1.45,-6.0,-4.3,0,0,1,0,3.0176678445229683,9.106319219867897,14.914122846632385,16,9.264,0,1
santos,Neymar,33.0,7.0,1.75,0,1200000.0,74.0,1.45,-5.0,-2.1,0,0,1,0,4.017667844522968,16.141654908913836,13.997832114758229,16,9.264,0,0
santos,Thaciano,30.0,7.0,1.82,4500000,1500000.0,32.0,1.0,-4.0,-2.7,0,0,1,0,1.0176678445229683,1.0356478417760244,14.22097566607244,16,9.264,0,0
santos,Guilherme,30.0,9.0,1.78,900000000,3000000.0,80.0,1.14,-6.0,-4.7,0,0,0,1,1.0176678445229683,1.0356478417760244,14.914122846632385,16,9.264,0,0
santos,Gustavo Caballero,23.0,9.0,1.86,1300000,600000.0,35.0,1.4,2.0,1.9,0,0,0,1,-5.982332155477032,35.78829801845447,13.304684934198283,16,9.264,1,0
santos,Benjamín Rollheiser,25.0,8.0,1.72,11000000,8000000.0,71.0,0.95,-11.0,-8.5,0,0,0,1,-3.9823321554770317,15.85896939654634,15.89495209964411,16,9.264,0,1
santos,Tiquinho Soares,34.0,11.0,1.87,3000000,1500000.0,62.0,0.94,-3.0,-0.6,0,0,0,1,5.017667844522968,25.176990597959772,14.22097566607244,16,9.264,0,0
spfc,Alan Franco,28.0,4.0,1.83,285000000,4500000.0,81.0,1.25,-2.0,4.3,0,1,0,0,-0.9823321554770317,0.9649764636841511,15.319587954740548,2,14.832,0,0
spfc,Nahuel Ferraresi,26.0,4.0,1.9,4300000,3000000.0,77.0,1.76,11.0,9.0,0,1,0,0,-2.9823321554770317,8.894305085592277,14.914122846632385,2,14.832,0,0
spfc,Robert Arboleda,33.0,4.0,1.89,1800000,800000.0,90.0,1.46,0.0,1.6,0,1,0,0,4.017667844522968,16.141654908913836,13.592367006650065,2,14.832,0,0
spfc,Wendell,32.0,3.0,1.76,0,3500000.0,56.0,1.27,3.0,1.7,0,1,0,0,3.0176678445229683,9.106319219867897,15.068273526459642,2,14.832,0,0
spfc,Damián Bobadilla,24.0,6.0,1.81,2700000,2500000.0,62.0,1.71,9.0,6.7,0,0,1,0,-4.982332155477032,24.823633707500406,14.73180128983843,2,14.832,0,0
spfc,Alisson,32.0,6.0,1.74,0,1800000.0,79.0,1.47,1.0,2.5,0,0,1,0,3.0176678445229683,9.106319219867897,14.403297222866392,2,14.832,0,0
spfc,Oscar,33.0,7.0,1.8,0,3500000.0,58.0,1.17,-2.0,1.2,0,0,1,0,4.017667844522968,16.141654908913836,15.068273526459642,2,14.832,0,1
spfc,Lucas Moura,33.0,8.0,1.72,0,4000000.0,28.0,1.67,2.0,1.8,0,0,0,1,4.017667844522968,16.141654908913836,15.201804919084164,2,14.832,0,1
spfc,Luciano,32.0,10.0,1.81,0,2000000.0,63.0,1.56,4.0,5.9,0,0,0,1,3.0176678445229683,9.106319219867897,14.50865773852422,2,14.832,0,0
spfc,André Silva,28.0,11.0,1.81,3800000,5000000.0,68.0,1.6,2.0,3.7,0,0,0,1,-0.9823321554770317,0.9649764636841511,15.424948470398377,2,14.832,0,0
spfc,Jonathan Calleri,31.0,11.0,1.81,2900000,2500000.0,40.0,1.0,0.0,1.8,0,0,0,1,2.0176678445229683,4.0709835308219615,14.73180128983843,2,14.832,0,0
sport,João Silva,26.0,4.0,1.89,0,1500000.0,72.0,0.6,-11.0,-7.4,0,1,0,0,-2.9823321554770317,8.894305085592277,14.22097566607244,25,6.168,0,0
sport,Rafael Thyere,32.0,4.0,1.9,0,400000.0,90.0,0.88,-5.0,-2.2,0,1,0,0,3.0176678445229683,9.106319219867897,12.89921982609012,25,6.168,1,0
sport,Matheus Alexandre,26.0,2.0,1.88,1460000,1500000.0,75.0,0.67,-10.0,-4.9,0,1,0,0,-2.9823321554770317,8.894305085592277,14.22097566607244,25,6.168,0,0
sport,Christian Rivera,29.0,5.0,1.85,2900000,3000000.0,81.0,0.47,-17.0,-9.2,0,0,1,0,0.017667844522968323,0.0003121527300877818,14.914122846632385,25,6.168,0,0
sport,Lucas Lima,35.0,7.0,1.76,0,500000.0,79.0,0.53,-9.0,-5.2,0,0,1,0,6.017667844522968,36.21232628700571,13.122363377404328,25,6.168,0,0
sport,Rodrigo Atencio,23.0,8.0,1.75,1900000,3000000.0,31.0,0.45,-2.0,-1.3,0,0,0,1,-5.982332155477032,35.78829801845447,14.914122846632385,25,6.168,0,0
sport,Chrystian Barletta,24.0,8.0,1.78,1200000,1700000.0,60.0,0.53,-13.0,-5.1,0,0,0,1,-4.982332155477032,24.823633707500406,14.346138809026444,25,6.168,0,0
sport,Romarinho,31.0,8.0,1.68,465000000,1000000.0,17.0,0.33,-2.0,-0.2,0,0,0,1,2.0176678445229683,4.0709835308219615,13.815510557964274,25,6.168,0,0
sport,Pablo,33.0,11.0,1.85,0,600000.0,61.0,0.6,-10.0,-7.3,0,0,0,1,4.017667844522968,16.141654908913836,13.304684934198283,25,6.168,0,0
vasco,Léo Jardim,30.0,1.0,1.88,2000000,7000000.0,90.0,1.0,0.0,-2.7,1,0,0,0,1.0176678445229683,1.0356478417760244,15.761420707019589,15,9.356,0,1
vasco,Daniel Fuzato,28.0,1.0,1.9,0,900000.0,46.0,0.5,-2.0,-0.2,1,0,0,0,-0.9823321554770317,0.9649764636841511,13.710150042306449,15,9.356,0,0
vasco,Mauricio Lemos,29.0,4.0,1.87,0,2500000.0,61.0,1.75,-1.0,-1.3,0,1,0,0,0.017667844522968323,0.0003121527300877818,14.73180128983843,15,9.356,0,0
vasco,Lucas Oliveira,29.0,4.0,1.87,0,1400000.0,16.0,3.0,0.0,0.0,0,1,0,0,0.017667844522968323,0.0003121527300877818,14.151982794585487,15,9.356,0,0
vasco,Lucas Freitas,24.0,4.0,1.84,0,1000000.0,78.0,0.81,-2.0,-0.1,0,1,0,0,-4.982332155477032,24.823633707500406,13.815510557964274,15,9.356,1,0
vasco,Lucas Piton,24.0,3.0,1.75,3000000,8000000.0,90.0,1.0,0.0,-3.2,0,1,0,0,-4.982332155477032,24.823633707500406,15.89495209964411,15,9.356,0,1
vasco,Victor Luís,32.0,3.0,1.77,0,450000.0,32.0,0.5,-2.0,-0.5,0,1,0,0,3.0176678445229683,9.106319219867897,13.017002861746503,15,9.356,0,0
vasco,Paulo Henrique,29.0,2.0,1.75,900000000,2500000.0,88.0,1.27,7.0,-0.5,0,1,0,0,0.017667844522968323,0.0003121527300877818,14.73180128983843,15,9.356,0,0
vasco,Juan Sforza,23.0,5.0,1.79,4600000,3000000.0,36.0,0.0,-1.0,-0.1,0,0,1,0,-5.982332155477032,35.78829801845447,14.914122846632385,15,9.356,0,0
vasco,Thiago Mendes,33.0,5.0,1.77,0,3000000.0,33.0,1.0,-4.0,-1.1,0,0,1,0,4.017667844522968,16.141654908913836,14.914122846632385,15,9.356,0,1
vasco,Jair,31.0,5.0,1.78,2650000,2500000.0,53.0,1.0,2.0,-0.7,0,0,1,0,2.0176678445229683,4.0709835308219615,14.73180128983843,15,9.356,0,0
vasco,Hugo Moura,27.0,5.0,1.77,2000000,1800000.0,80.0,1.0,3.0,-3.1,0,0,1,0,-1.9823321554770317,3.9296407746382145,14.403297222866392,15,9.356,0,0
vasco,Philippe Coutinho,33.0,7.0,1.72,0,4500000.0,78.0,1.21,5.0,1.4,0,0,1,0,4.017667844522968,16.141654908913836,15.319587954740548,15,9.356,0,1
vasco,Jean Meneses,32.0,9.0,1.63,1300000,2000000.0,1.0,0.0,0.0,0.0,0,0,0,1,3.0176678445229683,9.106319219867897,14.50865773852422,15,9.356,0,0
vasco,David,29.0,9.0,1.79,2500000,1500000.0,50.0,0.75,8.0,1.8,0,0,0,1,0.017667844522968323,0.0003121527300877818,14.22097566607244,15,9.356,0,0
vasco,Loide Augusto,25.0,9.0,1.83,2500000,1200000.0,19.0,1.0,-4.0,-0.9,0,0,0,1,-3.9823321554770317,15.85896939654634,13.997832114758229,15,9.356,0,0
vasco,Adson,24.0,8.0,1.71,5000000,3000000.0,21.0,1.2,-2.0,-0.5,0,0,0,1,-4.982332155477032,24.823633707500406,14.914122846632385,15,9.356,0,0
vasco,Pablo Vegetti,36.0,11.0,1.87,1000000,750000.0,81.0,0.89,-4.0,-2.2,0,0,0,1,7.017667844522968,49.247661976051646,13.527828485512494,15,9.356,0,0
vitoria,Zé Marcos,27.0,4.0,1.88,0,900000.0,87.0,0.88,-12.0,-12.8,0,1,0,0,-1.9823321554770317,3.9296407746382145,13.710150042306449,23,6.578,0,0
vitoria,Claudinho,24.0,2.0,1.8,800000000,2000000.0,72.0,0.83,-4.0,-2.5,0,1,0,0,-4.982332155477032,24.823633707500406,14.50865773852422,23,6.578,0,0
vitoria,Ismael,26.0,5.0,1.84,0,1500000.0,18.0,1.0,-1.0,-0.1,0,0,1,0,-2.9823321554770317,8.894305085592277,14.22097566607244,23,6.578,0,0
vitoria,Ronald,28.0,5.0,1.71,0,700000.0,68.0,0.94,-9.0,-7.2,0,0,1,0,-0.9823321554770317,0.9649764636841511,13.458835614025542,23,6.578,0,0
vitoria,Aitor Cantalapiedra,29.0,7.0,1.77,0,1800000.0,52.0,0.33,-6.0,-2.3,0,0,1,0,0.017667844522968323,0.0003121527300877818,14.403297222866392,23,6.578,0,0
vitoria,Lucas Braga,28.0,9.0,1.84,835000000,900000.0,60.0,0.79,-9.0,-9.1,0,0,0,1,-0.9823321554770317,0.9649764636841511,13.710150042306449,23,6.578,0,0
vitoria,Osvaldo,38.0,8.0,1.7,0,150000.0,45.0,1.0,-3.0,-1.1,0,0,0,1,9.017667844522968,81.31833335414352,11.918390573078392,23,6.578,0,0
vitoria,Romarinho,34.0,11.0,1.76,0,1500000.0,70.0,0.0,-1.0,-1.1,0,0,0,1,5.017667844522968,25.176990597959772,14.22097566607244,23,6.578,0,0
vitoria,Renato Kayzer,29.0,11.0,1.76,810000000,1000000.0,77.0,0.93,-6.0,-5.1,0,0,0,1,0.017667844522968323,0.0003121527300877818,13.815510557964274,23,6.578,0,0
vitoria,Renzo López,31.0,11.0,1.92,0,800000.0,17.0,1.0,-5.0,-2.6,0,0,0,1,2.0176678445229683,4.0709835308219615,13.592367006650065,23,6.578,0,0
bahia,Ademir,30.0,8.0,1.72,2300000,1500000.0,64.0,2.06,6.0,5.8,0,0,0,1,1.0176678445229683,1.0356478417760244,14.22097566607244,11,11.387,0,0
internacional,Alan Patrick,34.0,7.0,1.77,2000000,3000000.0,83.0,1.57,5.0,6.7,0,0,1,0,5.017667844522968,25.176990597959772,14.914122846632385,12,10.367,0,0
internacional,Alexandro Bernabei,24.0,3.0,1.69,5500000,7000000.0,85.0,1.33,5.0,5.6,0,1,0,0,-4.982332155477032,24.823633707500406,15.761420707019589,12,10.367,0,0
internacional,Braian Aguirre,25.0,2.0,1.75,1270000,2500000.0,84.0,1.17,-9.0,2.1,0,1,0,0,-3.9823321554770317,15.85896939654634,14.73180128983843,12,10.367,0,0
internacional,Bruno Henrique,35.0,6.0,1.8,0,400000.0,60.0,1.47,-1.0,4.0,0,0,1,0,6.017667844522968,36.21232628700571,12.89921982609012,12,10.367,0,0
internacional,Bruno Tabata,28.0,8.0,1.75,2200000,2000000.0,49.0,1.25,-2.0,5.0,0,0,1,0,-0.9823321554770317,0.9649764636841511,14.50865773852422,12,10.367,0,0
internacional,Clayton,25.0,4.0,1.87,1200000,1000000.0,80.0,1.33,-2.0,3.2,0,1,0,0,-3.9823321554770317,15.85896939654634,13.815510557964274,12,10.367,1,0
internacional,Enner Valencia,35.0,11.0,1.78,0,1700000.0,46.0,1.38,-2.0,1.9,0,0,0,1,6.017667844522968,36.21232628700571,14.346138809026444,12,10.367,0,0
internacional,Gabriel Mercado,38.0,4.0,1.8,0,200000.0,90.0,0.0,-1.0,1.0,0,1,0,0,9.017667844522968,81.31833335414352,12.206072645530174,12,10.367,0,0
internacional,Juninho,30.0,4.0,1.85,1500000,800000.0,90.0,0.75,-4.0,1.6,0,1,0,0,1.0176678445229683,1.0356478417760244,13.592367006650065,12,10.367,1,0
internacional,Rafael Borré,29.0,11.0,1.74,6500000,7000000.0,53.0,1.38,0.0,3.5,0,0,0,1,0.017667844522968323,0.0003121527300877818,15.761420707019589,12,10.367,0,1
internacional,Ronaldo,28.0,5.0,1.79,0,1000000.0,62.0,1.0,-6.0,1.4,0,1,0,0,-0.9823321554770317,0.9649764636841511,13.815510557964274,12,10.367,0,0
internacional,Sergio Rochet,32.0,1.0,1.9,1450000,3500000.0,84.0,1.75,4.0,4.2,1,0,0,0,3.0176678445229683,9.106319219867897,15.068273526459642,12,10.367,0,0
internacional,Thiago Maia,28.0,5.0,1.79,4000000,5000000.0,57.0,1.25,5.0,6.8,0,1,0,0,-0.9823321554770317,0.9649764636841511,15.424948470398377,12,10.367,0,0
internacional,Wesley,26.0,9.0,1.75,2000000,9000000.0,69.0,1.28,1.0,4.5,0,0,0,1,-2.9823321554770317,8.894305085592277,16.012735135300492,12,10.367,0,0
